dist,team,displayName,jerseyNumber,position,play_index
150.51,away,Yours Truly,86,TE,49
15.46,away,Yours Truly,70,G,49
33.4,away,Yours Truly,28,RB,49
15.69,away,Yours Truly,4,QB,49
16.73,away,Yours Truly,66,G,49
369.66,away,Yours Truly,89,WR,49
22.78,away,Yours Truly,88,TE,49
350.7,away,Yours Truly,49,RB,49
5.81625,home,Yours Truly,68,G,3
33.61375,home,Yours Truly,61,C,3
5.90625,home,Yours Truly,80,TE,3
2.13625,home,Yours Truly,5,QB,3
288.79625,home,Yours Truly,15,WR,3
132.69625,home,Yours Truly,88,WR,3
6.02375,home,Yours Truly,60,OG,3
21.47625,home,Yours Truly,24,RB,3
224.88375,home,Yours Truly,11,WR,3
18.87875,away,Yours Truly,18,WR,3
42.96125,away,Yours Truly,71,OG,3
33.92125,away,Yours Truly,88,TE,3
23.81125,away,Yours Truly,61,C,3
57.11125,away,Yours Truly,17,QB,3
108.76875,away,Yours Truly,11,WR,3
59.35125,away,Yours Truly,69,OG,3
202.62125,away,Yours Truly,15,WR,3
463.96125,away,Yours Truly,36,RB,3
186.771428571,away,Yours Truly,15,WR,3
27.211428571,away,Yours Truly,76,OG,3
42.721428571,away,Yours Truly,70,G,3
43.801428571,away,Yours Truly,4,QB,3
39.431428571,away,Yours Truly,66,G,3
3.951428571,away,Yours Truly,10,WR,3
385.941428571,away,Yours Truly,89,WR,3
252.288571429,away,Yours Truly,45,FB,3
153.678571429,away,Yours Truly,18,WR,3
4.4525,home,Yours Truly,68,G,69
34.5775,home,Yours Truly,61,C,69
9.2225,home,Yours Truly,80,TE,69
0.3975,home,Yours Truly,5,QB,69
291.1625,home,Yours Truly,15,WR,69
140.1625,home,Yours Truly,88,WR,69
7.0575,home,Yours Truly,60,OG,69
21.9525,home,Yours Truly,24,RB,69
221.7875,home,Yours Truly,11,WR,69
19.81875,away,Yours Truly,18,WR,69
44.13125,away,Yours Truly,71,OG,69
39.61125,away,Yours Truly,88,TE,69
30.75125,away,Yours Truly,61,C,69
64.98125,away,Yours Truly,17,QB,69
114.03875,away,Yours Truly,11,WR,69
56.38125,away,Yours Truly,69,OG,69
194.22125,away,Yours Truly,15,WR,69
440.71125,away,Yours Truly,36,RB,69
49.457,away,Yours Truly,76,OG,69
190.303,away,Yours Truly,86,TE,69
60.517,away,Yours Truly,70,G,69
24.177,away,Yours Truly,28,RB,69
30.447,away,Yours Truly,4,QB,69
71.077,away,Yours Truly,66,G,69
434.047,away,Yours Truly,89,WR,69
47.103,away,Yours Truly,88,TE,69
301.133,away,Yours Truly,81,TE,69
5.1525,home,Yours Truly,68,G,8
36.2075,home,Yours Truly,61,C,8
16.1125,home,Yours Truly,80,TE,8
3.5175,home,Yours Truly,5,QB,8
298.4525,home,Yours Truly,15,WR,8
146.3325,home,Yours Truly,88,WR,8
10.9175,home,Yours Truly,60,OG,8
23.1225,home,Yours Truly,24,RB,8
209.2075,home,Yours Truly,11,WR,8
50.089,away,Yours Truly,76,OG,8
193.181,away,Yours Truly,86,TE,8
58.539,away,Yours Truly,70,G,8
26.799,away,Yours Truly,28,RB,8
31.889,away,Yours Truly,4,QB,8
71.949,away,Yours Truly,66,G,8
438.919,away,Yours Truly,89,WR,8
48.061,away,Yours Truly,88,TE,8
295.111,away,Yours Truly,81,TE,8
2.74125,home,Yours Truly,68,G,114
39.91125,home,Yours Truly,61,C,114
36.93875,home,Yours Truly,80,TE,114
1.72125,home,Yours Truly,5,QB,114
304.65875,home,Yours Truly,15,WR,114
151.34875,home,Yours Truly,88,WR,114
16.40125,home,Yours Truly,60,OG,114
28.06875,home,Yours Truly,24,RB,114
196.53125,home,Yours Truly,11,WR,114
41.102222222,away,Yours Truly,76,OG,114
206.787777778,away,Yours Truly,86,TE,114
45.272222222,away,Yours Truly,70,G,114
22.622222222,away,Yours Truly,28,RB,114
24.882222222,away,Yours Truly,4,QB,114
59.212222222,away,Yours Truly,66,G,114
438.162222222,away,Yours Truly,89,WR,114
57.367777778,away,Yours Truly,88,TE,114
133.027777778,away,Yours Truly,18,WR,114
18.971,home,Yours Truly,67,C,114
91.681,home,Yours Truly,2,QB,114
116.111,home,Yours Truly,32,RB,114
5.411,home,Yours Truly,61,G,114
122.429,home,Yours Truly,89,TE,114
162.491,home,Yours Truly,84,TE,114
295.281,home,Yours Truly,49,FB,114
321.971,home,Yours Truly,10,WR,114
20.693333333,home,Yours Truly,68,G,42
32.013333333,home,Yours Truly,61,C,42
22.626666667,home,Yours Truly,80,TE,42
112.643333333,home,Yours Truly,89,TE,42
28.506666667,home,Yours Truly,5,QB,42
370.886666667,home,Yours Truly,15,WR,42
10.873333333,home,Yours Truly,60,OG,42
55.456666667,home,Yours Truly,24,RB,42
238.873333333,home,Yours Truly,11,WR,42
50.065,home,Yours Truly,67,C,42
15.745,home,Yours Truly,2,QB,42
90.845,home,Yours Truly,32,RB,42
67.325,home,Yours Truly,61,G,42
225.415,home,Yours Truly,89,TE,42
2.535,home,Yours Truly,84,TE,42
327.555,home,Yours Truly,10,WR,42
569.085,home,Yours Truly,46,TE,42
30.988888889,home,Yours Truly,68,G,21
45.348888889,home,Yours Truly,61,C,21
1.071111111,home,Yours Truly,80,TE,21
115.008888889,home,Yours Truly,89,TE,21
8.801111111,home,Yours Truly,5,QB,21
357.951111111,home,Yours Truly,15,WR,21
250.841111111,home,Yours Truly,88,WR,21
24.688888889,home,Yours Truly,60,OG,21
445.838888889,home,Yours Truly,16,RB,21
30.42,away,Yours Truly,76,OG,21
294.13,away,Yours Truly,86,TE,21
47.85,away,Yours Truly,70,G,21
14.05,away,Yours Truly,28,RB,21
1.05,away,Yours Truly,4,QB,21
86.72,away,Yours Truly,66,G,21
516.81,away,Yours Truly,89,WR,21
97.67,away,Yours Truly,88,TE,21
499.66,away,Yours Truly,49,RB,21
23.375555556,home,Yours Truly,67,C,21
80.785555556,home,Yours Truly,2,QB,21
86.104444444,home,Yours Truly,82,WR,21
8.635555556,home,Yours Truly,81,WR,21
158.625555556,home,Yours Truly,32,RB,21
2.425555556,home,Yours Truly,61,G,21
175.434444444,home,Yours Truly,89,TE,21
41.735555556,home,Yours Truly,84,TE,21
40.983333333,home,Yours Truly,68,G,60
58.343333333,home,Yours Truly,61,C,60
18.226666667,home,Yours Truly,80,TE,60
116.893333333,home,Yours Truly,89,TE,60
13.666666667,home,Yours Truly,5,QB,60
371.276666667,home,Yours Truly,15,WR,60
260.986666667,home,Yours Truly,88,WR,60
28.253333333,home,Yours Truly,60,OG,60
429.453333333,home,Yours Truly,16,RB,60
136.677777778,away,Yours Truly,15,WR,60
34.687777778,away,Yours Truly,76,OG,60
46.947777778,away,Yours Truly,70,G,60
5.062222222,away,Yours Truly,28,RB,60
0.102222222,away,Yours Truly,4,QB,60
97.797777778,away,Yours Truly,66,G,60
530.497777778,away,Yours Truly,89,WR,60
89.062222222,away,Yours Truly,88,TE,60
417.152222222,away,Yours Truly,81,TE,60
34.0975,home,Yours Truly,67,C,60
95.9575,home,Yours Truly,2,QB,60
93.9725,home,Yours Truly,82,WR,60
2.4275,home,Yours Truly,81,WR,60
159.0975,home,Yours Truly,32,RB,60
3.1575,home,Yours Truly,61,G,60
181.8025,home,Yours Truly,89,TE,60
150.1475,home,Yours Truly,11,WR,60
103.024,home,Yours Truly,68,G,113
127.594,home,Yours Truly,61,C,113
39.334,home,Yours Truly,80,TE,113
186.164,home,Yours Truly,89,TE,113
59.194,home,Yours Truly,5,QB,113
307.646,home,Yours Truly,15,WR,113
90.134,home,Yours Truly,60,OG,113
369.644,home,Yours Truly,86,TE,113
484.304,home,Yours Truly,16,RB,113
184.43625,away,Yours Truly,15,WR,113
90.48625,away,Yours Truly,76,OG,113
263.12375,away,Yours Truly,86,TE,113
99.13625,away,Yours Truly,70,G,113
37.94625,away,Yours Truly,4,QB,113
149.80625,away,Yours Truly,66,G,113
17.31375,away,Yours Truly,10,WR,113
577.39625,away,Yours Truly,89,WR,113
346.24375,away,Yours Truly,45,FB,113
32.892222222,home,Yours Truly,67,C,113
99.932222222,home,Yours Truly,2,QB,113
110.227777778,home,Yours Truly,82,WR,113
10.437777778,home,Yours Truly,81,WR,113
151.882222222,home,Yours Truly,32,RB,113
3.157777778,home,Yours Truly,61,G,113
193.667777778,home,Yours Truly,89,TE,113
36.482222222,home,Yours Truly,84,TE,113
45.812222222,home,Yours Truly,68,G,125
68.012222222,home,Yours Truly,61,C,125
23.187777778,home,Yours Truly,80,TE,125
107.172222222,home,Yours Truly,89,TE,125
8.437777778,home,Yours Truly,5,QB,125
382.607777778,home,Yours Truly,15,WR,125
246.617777778,home,Yours Truly,88,WR,125
32.252222222,home,Yours Truly,60,OG,125
406.762222222,home,Yours Truly,16,RB,125
36.408888889,away,Yours Truly,71,OG,125
21.028888889,away,Yours Truly,88,TE,125
10.368888889,away,Yours Truly,61,C,125
9.371111111,away,Yours Truly,17,QB,125
271.928888889,away,Yours Truly,11,WR,125
123.251111111,away,Yours Truly,27,RB,125
1.688888889,away,Yours Truly,69,OG,125
277.491111111,away,Yours Truly,83,WR,125
579.211111111,away,Yours Truly,46,TE,125
51.572222222,home,Yours Truly,68,G,5
74.272222222,home,Yours Truly,61,C,5
28.577777778,home,Yours Truly,80,TE,5
102.252222222,home,Yours Truly,89,TE,5
2.067777778,home,Yours Truly,5,QB,5
383.117777778,home,Yours Truly,15,WR,5
245.547777778,home,Yours Truly,88,WR,5
37.262222222,home,Yours Truly,60,OG,5
410.792222222,home,Yours Truly,16,RB,5
67.196,away,Yours Truly,76,OG,5
286.734,away,Yours Truly,86,TE,5
77.256,away,Yours Truly,70,G,5
31.086,away,Yours Truly,28,RB,5
14.606,away,Yours Truly,4,QB,5
134.956,away,Yours Truly,66,G,5
583.276,away,Yours Truly,89,WR,5
71.904,away,Yours Truly,88,TE,5
399.864,away,Yours Truly,81,TE,5
87.304444444,home,Yours Truly,67,C,5
16.154444444,home,Yours Truly,2,QB,5
226.764444444,home,Yours Truly,82,WR,5
120.824444444,home,Yours Truly,81,WR,5
116.704444444,home,Yours Truly,61,G,5
85.624444444,home,Yours Truly,84,TE,5
202.735555556,home,Yours Truly,22,RB,5
559.815555556,home,Yours Truly,46,TE,5
66.31125,home,Yours Truly,68,G,95
90.56125,home,Yours Truly,61,C,95
24.43875,home,Yours Truly,80,TE,95
11.67125,home,Yours Truly,5,QB,95
366.27875,home,Yours Truly,15,WR,95
233.74875,home,Yours Truly,88,WR,95
55.11125,home,Yours Truly,60,OG,95
341.00125,home,Yours Truly,13,WR,95
423.18125,home,Yours Truly,16,RB,95
42.828,away,Yours Truly,76,OG,95
313.112,away,Yours Truly,86,TE,95
48.518,away,Yours Truly,70,G,95
15.712,away,Yours Truly,4,QB,95
114.308,away,Yours Truly,66,G,95
555.488,away,Yours Truly,89,WR,95
96.422,away,Yours Truly,88,TE,95
423.642,away,Yours Truly,81,TE,95
547.652,away,Yours Truly,49,RB,95
13.47125,home,Yours Truly,67,C,95
84.20125,home,Yours Truly,2,QB,95
147.81875,home,Yours Truly,82,WR,95
41.95875,home,Yours Truly,81,WR,95
18.61875,home,Yours Truly,61,G,95
4.40875,home,Yours Truly,84,TE,95
143.64125,home,Yours Truly,11,WR,95
667.24125,home,Yours Truly,30,RB,95
124.134,home,Yours Truly,68,G,94
135.124,home,Yours Truly,61,C,94
25.644,home,Yours Truly,80,TE,94
192.884,home,Yours Truly,89,TE,94
72.424,home,Yours Truly,5,QB,94
331.316,home,Yours Truly,15,WR,94
107.724,home,Yours Truly,60,OG,94
424.804,home,Yours Truly,86,TE,94
469.164,home,Yours Truly,16,RB,94
40.583,away,Yours Truly,76,OG,94
318.397,away,Yours Truly,86,TE,94
45.613,away,Yours Truly,70,G,94
17.557,away,Yours Truly,4,QB,94
114.253,away,Yours Truly,66,G,94
564.523,away,Yours Truly,89,WR,94
87.287,away,Yours Truly,88,TE,94
420.347,away,Yours Truly,81,TE,94
540.417,away,Yours Truly,49,RB,94
2.685,home,Yours Truly,67,C,94
79.035,home,Yours Truly,2,QB,94
187.445,home,Yours Truly,82,WR,94
62.465,home,Yours Truly,81,WR,94
150.945,home,Yours Truly,32,RB,94
26.085,home,Yours Truly,61,G,94
12.615,home,Yours Truly,84,TE,94
129.755,home,Yours Truly,11,WR,94
132.474,home,Yours Truly,68,G,50
155.314,home,Yours Truly,61,C,50
7.266,home,Yours Truly,80,TE,50
197.974,home,Yours Truly,89,TE,50
97.314,home,Yours Truly,5,QB,50
383.006,home,Yours Truly,15,WR,50
111.984,home,Yours Truly,60,OG,50
491.534,home,Yours Truly,86,TE,50
422.824,home,Yours Truly,16,RB,50
142.96875,away,Yours Truly,15,WR,50
43.76875,away,Yours Truly,76,OG,50
53.21875,away,Yours Truly,70,G,50
51.17125,away,Yours Truly,28,RB,50
37.69125,away,Yours Truly,4,QB,50
116.22875,away,Yours Truly,66,G,50
633.01875,away,Yours Truly,89,WR,50
119.86125,away,Yours Truly,88,TE,50
352.97125,away,Yours Truly,18,WR,50
16.155555556,home,Yours Truly,67,C,50
123.315555556,home,Yours Truly,2,QB,50
144.454444444,home,Yours Truly,82,WR,50
35.474444444,home,Yours Truly,81,WR,50
22.295555556,home,Yours Truly,61,G,50
156.954444444,home,Yours Truly,89,TE,50
31.865555556,home,Yours Truly,84,TE,50
800.145555556,home,Yours Truly,30,RB,50
132.315,home,Yours Truly,68,G,84
157.255,home,Yours Truly,61,C,84
6.685,home,Yours Truly,80,TE,84
202.215,home,Yours Truly,89,TE,84
93.655,home,Yours Truly,5,QB,84
392.015,home,Yours Truly,15,WR,84
111.675,home,Yours Truly,60,OG,84
488.115,home,Yours Truly,86,TE,84
419.705,home,Yours Truly,16,RB,84
181.14125,away,Yours Truly,15,WR,84
64.27125,away,Yours Truly,76,OG,84
71.17125,away,Yours Truly,70,G,84
23.59875,away,Yours Truly,4,QB,84
134.31125,away,Yours Truly,66,G,84
672.14125,away,Yours Truly,89,WR,84
438.35875,away,Yours Truly,45,FB,84
326.24875,away,Yours Truly,18,WR,84
410.74875,away,Yours Truly,81,TE,84
8.22,home,Yours Truly,67,C,84
122.82,home,Yours Truly,2,QB,84
144.18,home,Yours Truly,82,WR,84
39.02,home,Yours Truly,81,WR,84
157.4,home,Yours Truly,32,RB,84
13.82,home,Yours Truly,61,G,84
163.91,home,Yours Truly,89,TE,84
20.87,home,Yours Truly,84,TE,84
133.855555556,home,Yours Truly,68,G,17
156.275555556,home,Yours Truly,61,C,17
200.515555556,home,Yours Truly,89,TE,17
94.835555556,home,Yours Truly,5,QB,17
392.434444444,home,Yours Truly,15,WR,17
164.484444444,home,Yours Truly,88,WR,17
110.525555556,home,Yours Truly,60,OG,17
491.585555556,home,Yours Truly,86,TE,17
420.775555556,home,Yours Truly,16,RB,17
159.63875,away,Yours Truly,15,WR,17
33.92875,away,Yours Truly,76,OG,17
39.12875,away,Yours Truly,70,G,17
72.13125,away,Yours Truly,28,RB,17
56.23125,away,Yours Truly,4,QB,17
102.64875,away,Yours Truly,66,G,17
100.23125,away,Yours Truly,10,WR,17
647.97875,away,Yours Truly,89,WR,17
428.02125,away,Yours Truly,81,TE,17
13.055555556,home,Yours Truly,67,C,17
129.995555556,home,Yours Truly,2,QB,17
142.314444444,home,Yours Truly,82,WR,17
38.354444444,home,Yours Truly,81,WR,17
11.305555556,home,Yours Truly,61,G,17
160.724444444,home,Yours Truly,89,TE,17
21.625555556,home,Yours Truly,84,TE,17
820.045555556,home,Yours Truly,30,RB,17
133.897,home,Yours Truly,68,G,36
162.987,home,Yours Truly,61,C,36
4.717,home,Yours Truly,80,TE,36
200.077,home,Yours Truly,89,TE,36
86.407,home,Yours Truly,5,QB,36
405.103,home,Yours Truly,15,WR,36
108.737,home,Yours Truly,60,OG,36
486.777,home,Yours Truly,86,TE,36
417.157,home,Yours Truly,16,RB,36
167.48375,away,Yours Truly,15,WR,36
34.34375,away,Yours Truly,76,OG,36
36.99375,away,Yours Truly,70,G,36
70.54625,away,Yours Truly,28,RB,36
61.13625,away,Yours Truly,4,QB,36
102.12375,away,Yours Truly,66,G,36
101.14625,away,Yours Truly,10,WR,36
657.10375,away,Yours Truly,89,WR,36
418.45625,away,Yours Truly,81,TE,36
140.956,home,Yours Truly,68,G,81
167.606,home,Yours Truly,61,C,81
16.556,home,Yours Truly,80,TE,81
195.326,home,Yours Truly,89,TE,81
96.626,home,Yours Truly,5,QB,81
421.834,home,Yours Truly,15,WR,81
109.546,home,Yours Truly,60,OG,81
496.236,home,Yours Truly,86,TE,81
395.236,home,Yours Truly,16,RB,81
144.74,away,Yours Truly,18,WR,81
315.48,away,Yours Truly,89,TE,81
9.66,away,Yours Truly,71,OG,81
7.12,away,Yours Truly,61,C,81
41.54,away,Yours Truly,17,QB,81
272.44,away,Yours Truly,11,WR,81
27.42,away,Yours Truly,69,OG,81
273.14,away,Yours Truly,15,WR,81
584.92,away,Yours Truly,36,RB,81
60.2628571429,away,Yours Truly,18,WR,142
62.9471428571,away,Yours Truly,89,TE,142
13.7928571429,away,Yours Truly,71,OG,142
10.8728571429,away,Yours Truly,61,C,142
14.7028571429,away,Yours Truly,17,QB,142
62.8228571429,away,Yours Truly,11,WR,142
1.7371428571,away,Yours Truly,69,OG,142
30.7371428571,away,Yours Truly,83,WR,142
96.3971428571,away,Yours Truly,19,WR,142
5.13625,away,Yours Truly,8,QB,142
5.72375,away,Yours Truly,81,WR,142
7.28375,away,Yours Truly,23,RB,142
5.40375,away,Yours Truly,13,WR,142
13.38375,away,Yours Truly,83,TE,142
2.00625,away,Yours Truly,69,G,142
6.38625,away,Yours Truly,75,OG,142
2.27625,away,Yours Truly,72,C,142
26.92625,away,Yours Truly,10,WR,142
34.40625,away,Yours Truly,18,WR,55
45.83375,away,Yours Truly,89,TE,55
6.67375,away,Yours Truly,71,OG,55
10.37625,away,Yours Truly,61,C,55
4.25625,away,Yours Truly,17,QB,55
83.13625,away,Yours Truly,11,WR,55
42.20625,away,Yours Truly,27,RB,55
6.14375,away,Yours Truly,69,OG,55
193.90375,away,Yours Truly,19,WR,55
2.598888889,away,Yours Truly,8,QB,55
4.218888889,away,Yours Truly,81,WR,55
41.141111111,away,Yours Truly,23,RB,55
134.891111111,away,Yours Truly,13,WR,55
49.208888889,away,Yours Truly,83,TE,55
30.728888889,away,Yours Truly,69,G,55
15.038888889,away,Yours Truly,75,OG,55
4.081111111,away,Yours Truly,72,C,55
158.548888889,away,Yours Truly,84,TE,55
50.36375,away,Yours Truly,18,WR,93
9.03375,away,Yours Truly,71,OG,93
49.75375,away,Yours Truly,88,TE,93
30.11375,away,Yours Truly,61,C,93
20.77375,away,Yours Truly,17,QB,93
137.81375,away,Yours Truly,11,WR,93
6.16375,away,Yours Truly,69,OG,93
168.96625,away,Yours Truly,19,WR,93
259.85625,away,Yours Truly,39,RB,93
103.614285714,away,Yours Truly,18,WR,77
14.625714286,away,Yours Truly,71,OG,77
31.295714286,away,Yours Truly,88,TE,77
42.975714286,away,Yours Truly,61,C,77
70.805714286,away,Yours Truly,17,QB,77
238.304285714,away,Yours Truly,11,WR,77
52.245714286,away,Yours Truly,69,OG,77
344.065714286,away,Yours Truly,83,WR,77
529.415714286,away,Yours Truly,19,WR,77
13.5225,away,Yours Truly,8,QB,77
20.0525,away,Yours Truly,81,WR,77
21.9375,away,Yours Truly,23,RB,77
77.9075,away,Yours Truly,80,TE,77
538.8675,away,Yours Truly,13,WR,77
89.7525,away,Yours Truly,69,G,77
85.2425,away,Yours Truly,75,OG,77
60.7875,away,Yours Truly,72,C,77
405.0275,away,Yours Truly,10,WR,77
89.041111111,away,Yours Truly,89,TE,66
9.041111111,away,Yours Truly,71,OG,66
6.661111111,away,Yours Truly,88,TE,66
13.398888889,away,Yours Truly,61,C,66
10.211111111,away,Yours Truly,17,QB,66
102.101111111,away,Yours Truly,27,RB,66
21.011111111,away,Yours Truly,69,OG,66
148.871111111,away,Yours Truly,83,WR,66
193.981111111,away,Yours Truly,15,WR,66
0.77,away,Yours Truly,76,OG,66
157.5,away,Yours Truly,86,TE,66
18.43,away,Yours Truly,70,G,66
35.24,away,Yours Truly,28,RB,66
12.77,away,Yours Truly,4,QB,66
16.38,away,Yours Truly,66,G,66
19.44,away,Yours Truly,88,TE,66
165.74,away,Yours Truly,18,WR,66
343.14,away,Yours Truly,49,RB,66
7.05,away,Yours Truly,71,OG,41
24.3,away,Yours Truly,88,TE,41
30.05,away,Yours Truly,61,C,41
9.99,away,Yours Truly,17,QB,41
152.34,away,Yours Truly,11,WR,41
5.76,away,Yours Truly,69,OG,41
121.0,away,Yours Truly,83,WR,41
313.01,away,Yours Truly,46,TE,41
264.07,away,Yours Truly,39,RB,41
124.91375,away,Yours Truly,15,WR,41
1.16625,away,Yours Truly,76,OG,41
118.65625,away,Yours Truly,86,TE,41
13.79375,away,Yours Truly,70,G,41
40.59375,away,Yours Truly,28,RB,41
24.64375,away,Yours Truly,4,QB,41
17.43375,away,Yours Truly,66,G,41
11.60375,away,Yours Truly,10,WR,41
288.02375,away,Yours Truly,89,WR,41
79.73375,away,Yours Truly,15,WR,116
13.03625,away,Yours Truly,76,OG,116
2.73625,away,Yours Truly,70,G,116
1.88625,away,Yours Truly,28,RB,116
10.20625,away,Yours Truly,4,QB,116
1.63375,away,Yours Truly,66,G,116
28.25375,away,Yours Truly,10,WR,116
132.02375,away,Yours Truly,89,WR,116
6.88375,away,Yours Truly,88,TE,116
18.708,home,Yours Truly,67,C,116
55.588,home,Yours Truly,2,QB,116
70.748,home,Yours Truly,32,RB,116
2.188,home,Yours Truly,61,G,116
37.522,home,Yours Truly,89,TE,116
24.498,home,Yours Truly,84,TE,116
67.778,home,Yours Truly,49,FB,116
89.228,home,Yours Truly,10,WR,116
57.27125,away,Yours Truly,15,WR,71
16.06875,away,Yours Truly,76,OG,71
109.72875,away,Yours Truly,86,TE,71
8.66875,away,Yours Truly,70,G,71
11.61875,away,Yours Truly,4,QB,71
6.85875,away,Yours Truly,66,G,71
14.24125,away,Yours Truly,10,WR,71
145.18125,away,Yours Truly,89,WR,71
185.59875,away,Yours Truly,49,RB,71
19.772,home,Yours Truly,67,C,71
58.372,home,Yours Truly,2,QB,71
48.162,home,Yours Truly,32,RB,71
6.748,home,Yours Truly,61,G,71
13.768,home,Yours Truly,89,TE,71
2.822,home,Yours Truly,84,TE,71
92.642,home,Yours Truly,49,FB,71
109.262,home,Yours Truly,10,WR,71
20.1,away,Yours Truly,8,QB,71
31.46,away,Yours Truly,81,WR,71
31.6,away,Yours Truly,23,RB,71
68.01,away,Yours Truly,13,WR,71
16.2,away,Yours Truly,83,TE,71
22.25,away,Yours Truly,69,G,71
17.52,away,Yours Truly,75,OG,71
6.81,away,Yours Truly,72,C,71
14.28,away,Yours Truly,10,WR,71
73.974444444,away,Yours Truly,15,WR,43
0.904444444,away,Yours Truly,76,OG,43
86.485555556,away,Yours Truly,86,TE,43
13.234444444,away,Yours Truly,70,G,43
17.094444444,away,Yours Truly,28,RB,43
2.635555556,away,Yours Truly,4,QB,43
13.264444444,away,Yours Truly,66,G,43
162.404444444,away,Yours Truly,89,WR,43
23.814444444,away,Yours Truly,88,TE,43
16.012222222,home,Yours Truly,67,C,43
49.672222222,home,Yours Truly,2,QB,43
29.362222222,home,Yours Truly,82,WR,43
38.842222222,home,Yours Truly,81,WR,43
12.577777778,home,Yours Truly,61,G,43
18.117777778,home,Yours Truly,89,TE,43
83.722222222,home,Yours Truly,49,FB,43
97.912222222,home,Yours Truly,22,RB,43
12.86125,away,Yours Truly,8,QB,43
17.89125,away,Yours Truly,80,TE,43
68.42875,away,Yours Truly,13,WR,43
26.93125,away,Yours Truly,69,G,43
18.11125,away,Yours Truly,75,OG,43
7.28125,away,Yours Truly,72,C,43
13.90875,away,Yours Truly,10,WR,43
108.28125,away,Yours Truly,15,WR,43
145.78125,away,Yours Truly,37,RB,43
133.662857143,away,Yours Truly,15,WR,120
16.377142857,away,Yours Truly,76,OG,120
0.567142857,away,Yours Truly,70,G,120
20.902857143,away,Yours Truly,28,RB,120
7.562857143,away,Yours Truly,4,QB,120
1.112857143,away,Yours Truly,66,G,120
25.097142857,away,Yours Truly,10,WR,120
334.392857143,away,Yours Truly,89,WR,120
181.977142857,away,Yours Truly,18,WR,120
0.38125,home,Yours Truly,67,C,120
33.90125,home,Yours Truly,2,QB,120
34.72875,home,Yours Truly,82,WR,120
11.84125,home,Yours Truly,81,WR,120
29.89875,home,Yours Truly,61,G,120
63.43875,home,Yours Truly,89,TE,120
75.07125,home,Yours Truly,11,WR,120
128.12125,home,Yours Truly,22,RB,120
156.87875,away,Yours Truly,15,WR,12
24.24875,away,Yours Truly,76,OG,12
25.83875,away,Yours Truly,70,G,12
18.27875,away,Yours Truly,28,RB,12
6.11875,away,Yours Truly,4,QB,12
54.92875,away,Yours Truly,66,G,12
24.57125,away,Yours Truly,10,WR,12
427.07875,away,Yours Truly,89,WR,12
351.69125,away,Yours Truly,81,TE,12
40.2075,home,Yours Truly,67,C,12
109.5475,home,Yours Truly,2,QB,12
70.9125,home,Yours Truly,82,WR,12
16.2875,home,Yours Truly,81,WR,12
17.9975,home,Yours Truly,61,G,12
106.0925,home,Yours Truly,89,TE,12
35.1875,home,Yours Truly,11,WR,12
479.5075,home,Yours Truly,30,RB,12
199.3325,away,Yours Truly,15,WR,28
41.3325,away,Yours Truly,76,OG,28
232.2075,away,Yours Truly,86,TE,28
45.8625,away,Yours Truly,70,G,28
29.6725,away,Yours Truly,28,RB,28
16.8525,away,Yours Truly,4,QB,28
67.4825,away,Yours Truly,66,G,28
6.9225,away,Yours Truly,10,WR,28
478.3525,away,Yours Truly,89,WR,28
1.941111111,home,Yours Truly,67,C,28
74.861111111,home,Yours Truly,2,QB,28
114.308888889,home,Yours Truly,82,WR,28
39.858888889,home,Yours Truly,81,WR,28
94.821111111,home,Yours Truly,32,RB,28
22.548888889,home,Yours Truly,61,G,28
161.648888889,home,Yours Truly,89,TE,28
150.981111111,home,Yours Truly,84,TE,28
219.87875,away,Yours Truly,15,WR,90
51.71875,away,Yours Truly,76,OG,90
58.42875,away,Yours Truly,70,G,90
36.64875,away,Yours Truly,4,QB,90
83.97875,away,Yours Truly,66,G,90
27.75875,away,Yours Truly,10,WR,90
517.65875,away,Yours Truly,89,WR,90
296.09125,away,Yours Truly,45,FB,90
68.76125,away,Yours Truly,88,TE,90
9.955555556,home,Yours Truly,67,C,90
83.595555556,home,Yours Truly,2,QB,90
76.944444444,home,Yours Truly,82,WR,90
5.834444444,home,Yours Truly,81,WR,90
102.725555556,home,Yours Truly,32,RB,90
11.874444444,home,Yours Truly,61,G,90
183.964444444,home,Yours Truly,89,TE,90
134.335555556,home,Yours Truly,84,TE,90
16.83375,away,Yours Truly,8,QB,90
38.00625,away,Yours Truly,81,WR,90
1.45625,away,Yours Truly,23,RB,90
46.26375,away,Yours Truly,80,TE,90
288.19375,away,Yours Truly,13,WR,90
68.10625,away,Yours Truly,69,G,90
42.92625,away,Yours Truly,75,OG,90
39.68375,away,Yours Truly,72,C,90
220.67375,away,Yours Truly,10,WR,90
160.232222222,away,Yours Truly,15,WR,33
64.522222222,away,Yours Truly,76,OG,33
289.877777778,away,Yours Truly,86,TE,33
76.542222222,away,Yours Truly,70,G,33
21.432222222,away,Yours Truly,28,RB,33
10.712222222,away,Yours Truly,4,QB,33
127.352222222,away,Yours Truly,66,G,33
569.312222222,away,Yours Truly,89,WR,33
75.247777778,away,Yours Truly,88,TE,33
24.413,home,Yours Truly,67,C,33
97.623,home,Yours Truly,2,QB,33
4.967,home,Yours Truly,61,G,33
200.177,home,Yours Truly,89,TE,33
24.263,home,Yours Truly,84,TE,33
409.123,home,Yours Truly,49,FB,33
