x,y,game,position,position_away,dist,dist_away,x_away,y_away,play_index
23.2219680509,27.4,,LB,RB,24.0,24.0,21.2719680509,20.94,115
23.6019680509,29.4,,SS,TE,24.0,24.0,21.5619680509,27.1,115
56.9419680509,26.26,,WR,SS,24.0,24.0,18.0919680509,22.61,115
24.2219680509,9.4,,CB,WR,24.0,24.0,21.5719680509,40.92,115
23.6819680509,19.11,,LB,CB,24.0,24.0,21.8719680509,9.3,115
23.7919680509,17.7,,DB,P,24.0,24.0,8.0519680509,23.08,115
23.8719680509,25.56,,DE,ILB,24.0,24.0,18.1819680509,20.13,115
6.78775899893,29.64,,RB,DE,24.0,24.0,-0.672241001075,34.76,64
3.91775899893,25.68,,WR,MLB,24.0,24.0,-4.45224100107,28.56,64
1.86775899893,34.11,,TE,OLB,24.0,24.0,-3.43224100107,34.23,64
1.11775899893,35.62,,TE,FS,24.0,24.0,-5.14224100107,22.42,64
1.18775899893,32.7,,OG,SS,24.0,24.0,-13.8422410011,29.36,64
1.00775899893,31.35,,G,DT,24.0,24.0,-0.722241001075,32.44,64
1.21775899893,26.02,,T,CB,24.0,24.0,-5.73224100107,39.09,64
0.487758998925,29.52,,C,DT,24.0,24.0,-0.662241001075,29.07,64
1.54775899893,29.66,,QB,SS,24.0,24.0,-4.51224100107,14.04,64
1.01775899893,27.81,,G,DE,24.0,24.0,-0.742241001075,24.9,64
0.837758998925,14.44,,WR,NT,24.0,24.0,-1.07224100107,26.94,64
6.87770137916,23.74,,RB,CB,24.0,24.0,-3.10229862084,44.54,89
4.08770137916,23.75,,FB,DT,24.0,24.0,-0.772298620844,20.8,89
1.15770137916,34.62,,WR,MLB,24.0,24.0,-5.41229862084,25.24,89
0.987701379156,18.78,,TE,OLB,24.0,24.0,-4.90229862084,22.0,89
0.677701379156,26.5,,OG,FS,24.0,24.0,-15.7522986208,27.96,89
0.817701379156,25.28,,G,SS,24.0,24.0,-5.76229862084,17.62,89
0.657701379156,20.37,,T,DT,24.0,24.0,-0.912298620844,23.74,89
0.197701379156,23.57,,C,DE,24.0,24.0,-1.45229862084,28.51,89
1.31770137916,23.53,,QB,SS,24.0,24.0,-7.39229862084,34.09,89
0.617701379156,22.08,,G,DE,24.0,24.0,-0.972298620844,18.26,89
0.407701379156,44.73,,WR,NT,24.0,24.0,-1.19229862084,25.92,89
6.63754500688,29.66,,RB,DE,24.0,24.0,-0.932454993121,34.59,25
-0.302454993121,9.48,,WR,MLB,24.0,24.0,-5.18245499312,30.03,25
2.33754500688,33.71,,TE,OLB,24.0,24.0,-3.78245499312,22.97,25
1.31754500688,23.37,,TE,FS,24.0,24.0,-17.3924549931,28.0,25
1.24754500688,32.74,,OG,SS,24.0,24.0,-2.48245499312,35.91,25
0.987545006879,31.29,,G,CB,24.0,24.0,-2.47245499312,41.88,25
1.35754500688,26.38,,T,DE,24.0,24.0,-0.962454993121,24.53,25
0.0775450068788,29.49,,C,DT,24.0,24.0,-1.01245499312,26.82,25
1.46754500688,29.68,,QB,SS,24.0,24.0,-7.21245499312,9.84,25
0.747545006879,27.9,,G,NT,24.0,24.0,-1.23245499312,31.85,25
0.137545006879,41.77,,WR,DT,24.0,24.0,-1.33245499312,29.43,25
7.43464682055,23.74,,RB,DE,24.0,24.0,-0.285353179447,17.41,44
2.36464682055,28.64,,TE,MLB,24.0,24.0,-4.38535317945,22.38,44
4.53464682055,26.69,,TE,OLB,24.0,24.0,-3.57535317945,27.66,44
1.39464682055,26.9,,OG,FS,24.0,24.0,-3.18535317945,30.9,44
1.46464682055,25.52,,G,DT,24.0,24.0,-0.725353179447,23.81,44
1.06464682055,20.6,,T,CB,24.0,24.0,-7.35535317945,40.83,44
